"","type","variable","obs","pred"
"3598...11735","calibration","silt",16.5799999,14.9157047506106
"5452...11736","calibration","silt",63.6499978,58.0165019078611
"3661...11737","calibration","silt",33.1599998,38.683633336405
"3798...11738","calibration","silt",65.8799973,53.7348250096115
"6174...11739","calibration","silt",56.4099998,46.0546402179984
"3697...11740","calibration","silt",68.4400024,73.7200320088474
"5988...11741","calibration","silt",56.2900009,54.4564434250153
"8536...11742","calibration","silt",46.9300003,50.4314725688697
"5450...11743","calibration","silt",28.7099991,39.5098986854822
"5491...11744","calibration","silt",81.8600006,71.9592124084709
"3930...11745","calibration","silt",57.2600022,47.6498818667315
"4996...11746","calibration","silt",47,58.3328565754349
"6349...11747","calibration","silt",68.099997,60.0601003065999
"8065...11748","calibration","silt",51.95,62.9304419273058
"3920...11749","calibration","silt",2.92000007,-2.20956281237202
"7526...11750","calibration","silt",44.7400017,37.1159197957438
"4296...11751","calibration","silt",23.80999999,19.701981934129
"7774...11752","calibration","silt",44.44,39.7044324060832
"6498...11753","calibration","silt",54.0100021,55.4838128392196
"4143...11754","calibration","silt",47.5800018,44.2728552726992
"6058...11755","calibration","silt",43.9900016,48.6617574465946
"4811...11756","calibration","silt",57.7299995,63.2161092218239
"5554...11757","calibration","silt",51.0300026,57.173750104828
"6179...11758","calibration","silt",37.9800033,29.3952249579387
"4117...11759","calibration","silt",73.0899963,47.4199327089177
"6519...11760","calibration","silt",0.75999999,14.8138742476984
"6167...11761","calibration","silt",64.9800014,62.760047786781
"5545...11762","calibration","silt",57.8600006,63.8751654666686
"5944...11763","calibration","silt",48.3300038,34.6192610635725
"6642...11764","calibration","silt",54.8200006,47.0099512385493
"6497...11765","calibration","silt",51.3700027,54.2611463650987
"4999...11766","calibration","silt",60.9300003,64.8102089514114
"6793...11767","calibration","silt",69.4220028,64.9642197243592
"4371...11768","calibration","silt",42.2700004,46.5502693515265
"8048...11769","calibration","silt",46.67,46.6599426568615
"4124...11770","calibration","silt",57.5100021,65.4841122661223
"5010...11771","calibration","silt",63.9300003,63.7693212712132
"3714...11772","calibration","silt",49.5100021,53.4899964108374
"6241...11773","calibration","silt",67.0699997,56.0905661008616
"6057...11774","calibration","silt",38.7699985,27.9475531648421
"4521...11775","calibration","silt",48.99,52.2150998078172
"6243...11776","calibration","silt",69.3700008,59.4187507176595
"5962...11777","calibration","silt",30.6500015,37.5093743566545
"3790...11778","calibration","silt",64.8799973,68.3637154773565
"6811...11779","calibration","silt",33.5820046,33.1131501079978
"4986...11780","calibration","silt",50.8600006,66.4998028982773
"5456...11781","calibration","silt",76.4100001,70.0048589384046
"4759...11782","calibration","silt",51.0200004,40.4944688084263
"7530...11783","calibration","silt",37.9500008,42.8563067007615
"6264...11784","calibration","silt",44.460001,42.07280673486
"6249...11785","calibration","silt",21.84999939,23.2726428067006
"5736...11786","calibration","silt",58.7900009,52.9667737291879
"4303...11787","calibration","silt",7.05999959,6.0948355302561
"4649...11788","calibration","silt",13.5100002,26.8196936210246
"7031...11789","calibration","silt",69.8529968,66.067693040006
"4654...11790","calibration","silt",64.6500015,57.4320359880953
"6163...11791","calibration","silt",54.7099991,51.6852115374733
"3909...11792","calibration","silt",40.1599998,35.7506962545442
"8128...11793","calibration","silt",71,62.7071637706337
"5882...11794","calibration","silt",20.4400005,21.768832635227
"6596...11795","calibration","silt",50.0300026,51.627428125132
"5959...11796","calibration","silt",36.5200042,30.0251411050262
"4343...11797","calibration","silt",26.7200012,35.6781614797122
"4331...11798","calibration","silt",3.78999996,20.3696233261319
"3646...11799","calibration","silt",40.0200005,39.1284374250116
"4324...11800","calibration","silt",60.5100021,57.9589448342284
"6237...11801","calibration","silt",15.1400013,6.4283545602417
"4559...11802","calibration","silt",70.7200012,15.1377400947791
"4172...11803","calibration","silt",41.3700027,46.5829573065878
"8462...11804","calibration","silt",31.0200005,35.2570278538702
"3803...11805","calibration","silt",48.7400017,37.2518738764391
"6488...11806","calibration","silt",10.5799999,25.5788384186961
"7776...11807","calibration","silt",33.2300034,46.2481205102167
"4336...11808","calibration","silt",4.86000013,22.9767605982367
"6619...11809","calibration","silt",20.4399986,29.6370466826409
"6006...11810","calibration","silt",36.58,35.6810877642499
"5002...11811","calibration","silt",55.99,57.4554019003603
"5451...11812","calibration","silt",72.2300034,68.2990054973849
"6162...11813","calibration","silt",51.7900009,51.5766679264985
"3944...11814","calibration","silt",8.43999958,22.6009653997742
"6087...11815","calibration","silt",48.0400009,55.079724594998
"5591...11816","calibration","silt",59.75,56.6043212192997
"5440...11817","calibration","silt",75.1199992,72.1551988015033
"7321...11818","calibration","silt",10.1059999,1.55171387257075
"6080...11819","calibration","silt",43.0300026,42.4024657782149
"6233...11820","calibration","silt",6.6500001,15.3950418581483
"6359...11821","calibration","silt",57.4000035,60.0710075622786
"4154...11822","calibration","silt",70.7900009,67.2875276528542
"6259...11823","calibration","silt",36.30000112,50.2949635383452
"5886...11824","calibration","silt",40.15999915,25.2391274365653
"8487...11825","calibration","silt",59.9300003,34.3253287089198
"5588...11826","calibration","silt",35.4499988,38.6599014833119
"5115...11827","calibration","silt",44.3899975,56.9888613138186
"5892...11828","calibration","silt",39.99999948,37.8117206180021
"5000...11829","calibration","silt",55.5800018,62.8788365981116
"8553...11830","calibration","silt",46.6,44.6283379018949
"4812...11831","calibration","silt",62.8200016,57.0577620136061
"6493...11832","calibration","silt",21.7700009,32.7074055433754
"5664...11833","calibration","silt",47.920002,50.4634782082621
"7650...11834","calibration","silt",48.3700027,46.8089266017685
"6492...11835","calibration","silt",26.0699988,33.2370613468454
"6792...11836","calibration","silt",70.5389976,62.2721171405231
"6350...11837","calibration","silt",62.24999719,52.7512336604891
"6609...11838","calibration","silt",51.25,52.9569273616248
"4573...11839","calibration","silt",57.7900009,53.628359848217
"5593...11840","calibration","silt",52.9400024,52.4983007420339
"6244...11841","calibration","silt",81.7900009,72.4342069538814
"5003...11842","calibration","silt",52.99,61.8443999280117
"4181...11843","calibration","silt",34.3500023,32.9799472014297
"7404...11844","calibration","silt",45.7900009,51.5016100289684
"6575...11845","calibration","silt",21.3800011,39.6941792422916
"6206...11846","calibration","silt",26.2299995,24.9255897215712
"5592...11847","calibration","silt",53.7200012,51.4296839263217
"8291...11848","calibration","silt",47.58,45.6926387739364
"3667...11849","calibration","silt",55.5100021,48.3127296281689
"8516...11850","calibration","silt",26.6500015,39.0760578283978
"8095...11851","calibration","silt",56.37,60.3014789909864
"8524...11852","calibration","silt",55.7900009,58.7218535325266
"6276...11853","calibration","silt",34.02999875,39.6173886853963
"5151...11854","calibration","silt",53.550003,55.3419785911533
"3622...11855","calibration","silt",18.9500008,19.3531705551529
"6176...11856","calibration","silt",53.0600014,54.6687925995427
"8272...11857","calibration","silt",34.44,31.8981485189117
"4853...11858","calibration","silt",31,37.108851479092
"8061...11859","calibration","silt",54.23,62.7228977587733
"4362...11860","calibration","silt",38.8500023,27.2322472399521
"5665...11861","calibration","silt",56.1000006,58.3988369062974
"7584...11862","calibration","silt",53.3000031,58.6585668927204
"6818...11863","calibration","silt",56.324997,51.5305442590542
"3836...11864","calibration","silt",45.7900009,49.4476261353837
"3652...11865","calibration","silt",43.5100021,27.2194313871754
"5946...11866","calibration","silt",44.5300026,28.6058807888548
"6802...11867","calibration","silt",65.7550011,57.221248970686
"5684...11868","calibration","silt",19.41000076,23.3633808056078
"3684...11869","calibration","silt",47.6500015,58.4843858585809
"5590...11870","calibration","silt",12.96000002,23.5914214772138
"6801...11871","calibration","silt",70.578001,64.5900965511965
"6819...11872","calibration","silt",42.4749985,47.1667082792858
"3669...11873","calibration","silt",45.0900002,49.8424643811963
"5001...11874","calibration","silt",56,61.7532155583991
"6496...11875","calibration","silt",45.3899994,53.016659592677
"6791...11876","calibration","silt",70.2889977,60.0151714181621
"4085...11877","calibration","silt",26.5099983,32.9206790277974
"7832...11878","calibration","silt",34.5800018,49.7805017540689
"6805...11879","calibration","silt",60.4540024,54.9929101769096
"4178...11880","calibration","silt",43.2300034,45.2299316345978
"6507...11881","calibration","silt",3.92999983,13.8533156751261
"5090...11882","calibration","silt",49.7399959,51.076079498963
"4636...11883","calibration","silt",55.3700027,49.4192850112746
"4924...11884","calibration","silt",29.99,25.2685557613947
"7407...11885","calibration","silt",41.7200012,46.0449892310588
"6744...11886","calibration","silt",60.5759983,67.8791013748532
"6181...11887","calibration","silt",39.4900016,34.9915505266836
"6060...11888","calibration","silt",41.6400032,47.6772916194502
"3433...11889","calibration","silt",46.7200012,48.1099039182134
"3966...11890","calibration","silt",43.4400024,58.8777405938713
"3686...11891","calibration","silt",70.5100021,71.1200666161958
"5595...11892","calibration","silt",9.03000067,25.2205381230602
"3902...11893","calibration","silt",61.0899963,43.0511602471575
"3668...11894","calibration","silt",56.0899963,50.9740601090702
"6050...11895","calibration","silt",33.1000004,40.0316307933049
"3534...11896","calibration","silt",73.8600006,68.1187697919034
"6610...11897","calibration","silt",54.3200016,50.2763379552245
"3514...11898","calibration","silt",28.3699989,50.8174006449876
"5079...11899","calibration","silt",52.8300018,56.4233298905665
"6122...11900","calibration","silt",3.09000015,-1.64758327301802
"7320...11901","calibration","silt",7.31499958,0.924612025672602
"5615...11902","calibration","silt",41.380001,38.5395530837986
"6245...11903","calibration","silt",74.1100006,68.6895245561625
"4382...11904","calibration","silt",62.7200032,51.7642612126695
"4748...11905","calibration","silt",24.9300003,50.1453253433513
"6211...11906","calibration","silt",19.1000004,21.8527138700326
"8481...11907","calibration","silt",13.55,9.23874435668802
"3735...11908","calibration","silt",28.4399986,59.8578762334139
"3571...11909","calibration","silt",49.5100021,53.3879065733204
"3613...11910","calibration","silt",43.5100021,35.7432127560583
"4655...11911","calibration","silt",69.3300018,51.5371731327403
"3548...11912","calibration","silt",62.5100021,48.0957525445968
"6353...11913","calibration","silt",60.9400044,65.4574395079953
"5594...11914","calibration","silt",15.4499988,26.126407293353
"8063...11915","calibration","silt",61.51,64.1520759217381
"4176...11916","calibration","silt",42.1100045,31.7810858849007
"8484...11917","calibration","silt",31.9300003,29.9545182963716
"6618...11918","calibration","silt",33.2600021,31.7438812965073
"5865...11919","calibration","silt",61.54999925,41.2691552856787
"6628...11920","calibration","silt",65.2699966,52.6977730190752
"6228...11921","calibration","silt",13.16999956,8.52498580546322
"3579...11922","calibration","silt",56.4400024,43.6690136735686
"6234...11923","calibration","silt",5.6500001,0.54992529924793
"4317...11924","calibration","silt",76.7200012,68.9654210024134
"8281...11925","calibration","silt",47.95,62.3400019525326
"6636...11926","calibration","silt",60.0199966,55.831814225971
"7830...11927","calibration","silt",63.72,58.497473160548
"4921...11928","calibration","silt",28,27.2496989418145
"3583...11929","calibration","silt",52.0899963,60.261906006636
