"","type","variable","obs","pred"
"7776...2880","calibration","carbon",0.109999999,0.0743570356741807
"2952","calibration","carbon",0.366511151135474,0.396232757783471
"6242...2882","calibration","carbon",0.899999976,1.00597782869082
"6736...2883","calibration","carbon",9.39999962,10.5282166361253
"3904...2884","calibration","carbon",0.600000024,0.414498141111058
"5529...2885","calibration","carbon",2.29999995,2.28389031278103
"3966...2886","calibration","carbon",0.200000003,0.19680092763559
"3943...2887","calibration","carbon",0.200000003,0.149404543116594
"6413...2888","calibration","carbon",0.200000003,0.146708622701533
"5592...2889","calibration","carbon",1.39999998,1.27778779933205
"8448...2890","calibration","carbon",0.91,1.13691827027276
"5677...2891","calibration","carbon",5.4000001,5.02575212875537
"7138...2892","calibration","carbon",0.61,0.727565700121985
"4336...2893","calibration","carbon",0.300000012,0.236332804297384
"5595...2894","calibration","carbon",0.200000003,0.409658003682531
"4175...2895","calibration","carbon",0.800000012,1.09405665507968
"5503...2896","calibration","carbon",0.300000012,0.393193057721123
"5819...2897","calibration","carbon",0.300000012,0.223921546276066
"6787...2898","calibration","carbon",0.5,0.471546374857585
"7400...2899","calibration","carbon",0.31,0.401042736182512
"8480...2900","calibration","carbon",0.119999997,0.0954143773885852
"4331...2901","calibration","carbon",0.300000012,0.208397363773388
"3065","calibration","carbon",5.84457509157509,5.0841203452446
"8486...2903","calibration","carbon",0.340000004,0.320854775435222
"5504...2904","calibration","carbon",0.200000003,0.24585909587465
"8034...2905","calibration","carbon",1.5,1.90561664335904
"6786...2906","calibration","carbon",1.5,1.31434544700124
"8094...2907","calibration","carbon",0.649999976,0.916378646753368
"2728","calibration","carbon",0.196554268187688,0.263765716234253
"2875","calibration","carbon",4.34311296774194,4.14722694706809
"5870...2910","calibration","carbon",0.5,0.419177678283831
"3372","calibration","carbon",1.42290243132671,1.52822867643934
"6497...2912","calibration","carbon",1.29999995,1.25661391445142
"3599...2913","calibration","carbon",0.600000024,0.558575128936331
"3799...2914","calibration","carbon",0.200000003,0.223600280228345
"4118...2915","calibration","carbon",0.600000024,0.709607537991743
"4812...2916","calibration","carbon",0.600000024,0.795417975196515
"4573...2917","calibration","carbon",9.39999962,9.39326306603836
"3682...2918","calibration","carbon",1.39999998,1.47763188391364
"4324...2919","calibration","carbon",5.69999981,4.65845973514758
"6233...2920","calibration","carbon",0.200000003,0.419110511347341
"2785","calibration","carbon",2.90836444892958,3.09220826681581
"3026","calibration","carbon",2.67205649896214,2.60601130734027
"4172...2923","calibration","carbon",6.30000019,5.76136949080134
"7524...2924","calibration","carbon",0.230000004,0.288957626639071
"7321...2925","calibration","carbon",0.360000014,0.373464402254136
"6059...2926","calibration","carbon",2.70000005,2.39123251696352
"7597...2927","calibration","carbon",0.209999993,0.271521777698257
"7210...2928","calibration","carbon",9.19999981,8.34853100025549
"3132","calibration","carbon",1.74519499735029,2.43219875646551
"4343...2930","calibration","carbon",0.400000006,0.569382386697054
"3650...2931","calibration","carbon",1.89999998,1.55831828513306
"4328...2932","calibration","carbon",2.20000005,2.53467324746329
"3205","calibration","carbon",0.539445634266886,0.534612952159799
"6159...2934","calibration","carbon",10.8000002,9.45618503587882
"5594...2935","calibration","carbon",0.300000012,0.439333083504094
"8484...2936","calibration","carbon",0.49000001,0.502026165137887
"2768","calibration","carbon",0.390544223855286,0.531230524889358
"3674...2938","calibration","carbon",3.5,3.10476661963273
"3025","calibration","carbon",4.0479231292517,4.5315537788128
"8282...2940","calibration","carbon",6.5,6.08483338944906
"3297","calibration","carbon",1.00399457319588,0.738236593791443
"4814...2942","calibration","carbon",5.9000001,6.21158193629973
"6778...2943","calibration","carbon",2,1.7887365783716
"8291...2944","calibration","carbon",0.98,0.91457677411193
"5506...2945","calibration","carbon",0.200000003,0.205067912867754
"6258...2946","calibration","carbon",0.200000003,0.294683718510133
"5740...2947","calibration","carbon",0.200000003,0.237145078537904
"2727","calibration","carbon",0.291803689280166,0.247225366483966
"4923...2949","calibration","carbon",0.600000024,1.01884231726662
"3552...2950","calibration","carbon",0.600000024,0.64344896425548
"5578...2951","calibration","carbon",1.60000002,1.70237382735127
"3165","calibration","carbon",0.737262003837997,0.823097438037284
"6039...2953","calibration","carbon",5.30000019,6.12684133772582
"7650...2954","calibration","carbon",7.30000019,8.89898696791987
"4654...2955","calibration","carbon",1.10000002,1.22355757263035
"6216...2956","calibration","carbon",0.100000001,0.257747399538429
"6080...2957","calibration","carbon",0.5,0.385828739619875
"6811...2958","calibration","carbon",0.579999983,0.750761154133788
"5432...2959","calibration","carbon",0.300000012,0.300303709520501
"6610...2960","calibration","carbon",0.699999988,1.10309990395309
"8487...2961","calibration","carbon",0.270000011,0.301347805175096
"5525...2962","calibration","carbon",0.699999988,0.649217702466216
"2860","calibration","carbon",2.00074202299445,1.58015574498526
"5434...2964","calibration","carbon",0.300000012,0.269477591257662
"5440...2965","calibration","carbon",0.5,0.559775734978905
"2862","calibration","carbon",1.03638899961524,0.773762599498767
"6488...2967","calibration","carbon",0.100000001,0.1842416556183
"2861","calibration","carbon",1.44275169226764,1.14553918218855
"3433...2969","calibration","carbon",0.400000006,0.526153483754138
"6217...2970","calibration","carbon",0.01,0.19514134592757
"6140...2971","calibration","carbon",1.20000005,1.55296973554569
"4616...2972","calibration","carbon",0.300000012,0.386267935463606
"5988...2973","calibration","carbon",1.60000002,1.22820833668421
"6354...2974","calibration","carbon",0.600000024,0.670507668488954
"4926...2975","calibration","carbon",0.699999988,1.18894587090052
"5562...2976","calibration","carbon",0.300000012,0.538334188841885
"3944...2977","calibration","carbon",0.400000006,0.340321299000289
"6058...2978","calibration","carbon",6.30000019,4.93519557007577
"8516...2979","calibration","carbon",0.209999993,0.242706219014356
"3672...2980","calibration","carbon",0.400000006,0.406257492888095
"7832...2981","calibration","carbon",6.30000019,5.81988923678038
"4623...2982","calibration","carbon",2.9000001,2.84731031416502
"6122...2983","calibration","carbon",0.200000003,0.184564683506748
"5451...2984","calibration","carbon",0.300000012,0.294454409173177
"6507...2985","calibration","carbon",0.100000001,0.14904849431252
"6269...2986","calibration","carbon",0.200000003,0.360369582264976
"2853","calibration","carbon",1.25463884948778,1.11570742564301
"3373","calibration","carbon",0.972763443830571,0.960187970434078
"6228...2989","calibration","carbon",0.01,0.132491043500001
"5450...2990","calibration","carbon",0.200000003,0.219753708409865
"5666...2991","calibration","carbon",0.899999976,0.913250496086545
"3609...2992","calibration","carbon",2.0999999,1.97692775459304
"2936","calibration","carbon",3.60020911736178,3.9816609851648
"4617...2994","calibration","carbon",4.30000019,4.49614256923583
"6268...2995","calibration","carbon",0.200000003,0.460832244087931
"5123...2996","calibration","carbon",7.9000001,6.87772884302872
"3902...2997","calibration","carbon",1.20000005,0.948283519954435
"3681...2998","calibration","carbon",2.4000001,2.48513952904603
"4748...2999","calibration","carbon",0.899999976,0.473961508244914
"7590...3000","calibration","carbon",0.150000006,0.222399863286692
"3174","calibration","carbon",3.24722806617228,2.95502416282173
"6255...3002","calibration","carbon",2.4000001,0.447522801935268
"6819...3003","calibration","carbon",0.689999998,0.903937561437065
"5435...3004","calibration","carbon",0.300000012,0.33432027829881
"4109...3005","calibration","carbon",3.79999995,3.60695823494061
"5759...3006","calibration","carbon",1.79999995,1.98586116584021
"7134...3007","calibration","carbon",1,1.10875833733315
"7825...3008","calibration","carbon",0.189999998,0.177719460454642
"7827...3009","calibration","carbon",0.18,0.147501589237743
"3737...3010","calibration","carbon",10.6000004,10.46869202647
"6361...3011","calibration","carbon",0.400000006,0.3572675334697
"3158","calibration","carbon",0.411939056844794,0.34881483547395
"4998...3013","calibration","carbon",0.200000003,0.234660818861317
"6281...3014","calibration","carbon",0.200000003,0.167572419099891
"3548...3015","calibration","carbon",2.9000001,2.69332356305187
"4178...3016","calibration","carbon",6.19999981,5.64735610202163
"7569...3017","calibration","carbon",0.209999993,0.292237370527343
"4986...3018","calibration","carbon",8.69999981,8.64652727870098
"4911...3019","calibration","carbon",2.0999999,2.48957758579545
"4085...3020","calibration","carbon",1,1.09098281350119
"5120...3021","calibration","carbon",4.5,6.76799371298861
"4116...3022","calibration","carbon",3.29999995,3.16875995773496
"5114...3023","calibration","carbon",0.300000012,0.44239255399904
"4611...3024","calibration","carbon",2.9000001,2.29403211173017
"6980...3025","calibration","carbon",0.4,0.589189657214791
"8276...3026","calibration","carbon",0.75999999,1.05993864181687
"6273...3027","calibration","carbon",0.300000012,0.191821892871371
"5958...3028","calibration","carbon",5.80000019,5.52704634838064
"6785...3029","calibration","carbon",3.20000005,2.80359347353821
"2780","calibration","carbon",2.41177684439752,2.51018220671168
"2739","calibration","carbon",11.1832960254372,10.4364439614988
"7404...3032","calibration","carbon",4.80000019,4.66178517485952
"6142...3033","calibration","carbon",0.699999988,1.00738544347452
"7598...3034","calibration","carbon",0.170000002,0.208838355547405
"6060...3035","calibration","carbon",1.70000005,1.58223101867644
"6229...3036","calibration","carbon",0.100000001,0.135684058818525
"6572...3037","calibration","carbon",3.29999995,3.71676069797175
"8278...3038","calibration","carbon",0.699999988,1.03718330942113
"5982...3039","calibration","carbon",2.79999995,2.77588128144271
"5439...3040","calibration","carbon",0.5,0.525288780343957
"8059...3041","calibration","carbon",1.2,1.4846767288221
"3736...3042","calibration","carbon",0.5,0.374462630087333
"5823...3043","calibration","carbon",0.200000003,0.252399419282647
"4853...3044","calibration","carbon",0.800000012,0.991251100611754
"7635...3045","calibration","carbon",0.479999989,0.559339826730902
"6207...3046","calibration","carbon",0.200000003,0.316378705132287
"5707...3047","calibration","carbon",1.60000002,3.69293138130997
"5615...3048","calibration","carbon",7.80000019,6.17484387657849
"8463...3049","calibration","carbon",0.170000002,0.126989374056799
"6000...3050","calibration","carbon",0.5,0.68189246337796
"4864...3051","calibration","carbon",1.79999995,1.81802200843649
"6499...3052","calibration","carbon",2.0999999,1.99842207244502
"3374","calibration","carbon",0.694158218171126,0.684670782728665
"3648...3054","calibration","carbon",4.30000019,3.25023134633435
"5589...3055","calibration","carbon",0.300000012,0.316186222120335
"3652...3056","calibration","carbon",0.699999988,0.912691293871757
"4852...3057","calibration","carbon",0.800000012,1.23015404024384
"6250...3058","calibration","carbon",0.200000003,0.266795096068567
"5557...3059","calibration","carbon",0.400000006,0.638537717224713
"3666...3060","calibration","carbon",1.60000002,1.2133489006483
"4154...3061","calibration","carbon",7.9000001,7.98257566010528
"3536...3062","calibration","carbon",2.79999995,2.72408204688927
"669","calibration","carbon",5.72,6.16157025475189
"5352...3064","calibration","carbon",1.70000005,1.13844314321921
"6731...3065","calibration","carbon",0.5,0.575547897987579
"5694...3066","calibration","carbon",4.0999999,4.19284064632625
"5555...3067","calibration","carbon",1,1.16321986455504
"6127...3068","calibration","carbon",1.5,1.32269500710981
"4828...3069","calibration","carbon",3.20000005,2.78931810840434
"3741...3070","calibration","carbon",0.300000012,0.253119404897845
"6776...3071","calibration","carbon",4.4000001,4.02169943035659
"5135...3072","calibration","carbon",5.19999981,4.40841419298863
"6168...3073","calibration","carbon",11.6999998,10.1800197069267
"3571...3074","calibration","carbon",7.5,5.71587830853294
"4353...3075","calibration","carbon",0.899999976,1.10442260028146
"3791...3076","calibration","carbon",0.100000001,0.214769482509323
"2745","calibration","carbon",11.5545451227604,10.5742759513365
"3559...3078","calibration","carbon",0.800000012,0.669531671973978
"5704...3079","calibration","carbon",4.9000001,6.06207996078411
"6762...3080","calibration","carbon",0.200000003,0.318159838013474
"6769...3081","calibration","carbon",4.5,4.59179706928995
"6524...3082","calibration","carbon",2.4000001,2.56545556313651
"6357...3083","calibration","carbon",0.400000006,0.493727095380928
"3022","calibration","carbon",6.18124551386623,5.18734553291433
"6185...3085","calibration","carbon",0.200000003,0.484942135955246
"4362...3086","calibration","carbon",0.600000024,0.600862622144664
"6496...3087","calibration","carbon",3.79999995,3.24688067064966
"7568...3088","calibration","carbon",0.430000007,0.46579206349512
"3563...3089","calibration","carbon",1.79999995,1.90506280044974
"6820...3090","calibration","carbon",0.409999996,0.47507138610638
"6565...3091","calibration","carbon",7,8.65735161438653
"4655...3092","calibration","carbon",0.600000024,0.679245267640973
"6215...3093","calibration","carbon",0.01,0.150106014440759
"4202...3094","calibration","carbon",0.5,0.459552480964191
"3715...3095","calibration","carbon",0.400000006,0.37843408108566
"2935","calibration","carbon",5.51570624014418,5.7151914131971
"5754...3097","calibration","carbon",0.800000012,6.74932648842668
"6733...3098","calibration","carbon",0.200000003,0.328544999312622
"3645...3099","calibration","carbon",3.0999999,2.35148385871459
"3593...3100","calibration","carbon",0.300000012,0.388404374025142
"3376","calibration","carbon",0.428460654246866,0.492716322058497
"3521...3102","calibration","carbon",2.70000005,2.53552775641124
"8525...3103","calibration","carbon",0.449999988,0.388144813250739
"6163...3104","calibration","carbon",8.80000019,6.23855007317898
