"","type","variable","obs","pred","lower","upper"
"19980","calibration","P retention",18,23.2279730860761,10.7231921581417,38.7146683460542
"19981","calibration","P retention",6,6.40760981353628,1.06156176881484,18.2295841996078
"19982","calibration","P retention",66,57.917016651135,40.5982620835896,73.6611126983419
"19983","calibration","P retention",29,43.1741471090075,27.2163775174148,59.8446145995608
"19984","calibration","P retention",42,37.9905466244513,22.0376929346172,55.1019561392849
"19985","calibration","P retention",48,40.8219985833442,25.8932282429819,58.7641314987035
"19986","calibration","P retention",67,64.9411897921272,47.9481857931369,80.4120000543459
"19987","calibration","P retention",25,16.9061110100006,7.01968830985649,33.0106634795008
"19988","calibration","P retention",39,32.9295576963183,18.3198889826189,51.1439739801467
"19989","calibration","P retention",60,52.6920751075068,35.7512534122825,68.5906774632456
"19990","calibration","P retention",9,12.8616686724983,3.60789376247382,26.2508876935903
"19991","calibration","P retention",88,83.795135020879,69.4719832442039,93.7967564797796
"19992","calibration","P retention",40,33.1735727297593,19.3556254429501,49.2912971489182
"19993","calibration","P retention",57,48.9683215939018,33.5614802546863,66.0235625618254
"19994","calibration","P retention",11,16.0581331431723,6.29512584633645,30.3779215871025
"19995","calibration","P retention",24,31.4107211345498,16.8248970736248,47.5038784144892
"19996","calibration","P retention",56,48.432336102776,31.9282772949389,65.7848960971987
"19997","calibration","P retention",23,19.3464379843463,8.92137939746827,36.5045503390775
"19998","calibration","P retention",69,61.9822454089814,45.4510659866493,75.9439263462465
"19999","calibration","P retention",56,53.1084350976169,35.6216167713086,69.855133241478
"20000","calibration","P retention",11,12.1878554305061,4.16566562259263,26.7825420525529
"20001","calibration","P retention",61,72.148783442805,55.2348891769441,84.3772352864051
"20002","calibration","P retention",14,17.522027104294,6.75658041484638,32.8325127938228
"20003","calibration","P retention",53,37.9346508556548,22.0213479833755,56.2868627089668
"20004","calibration","P retention",24,22.7207820130096,10.844786152359,39.9418840694191
"20005","calibration","P retention",29,23.4095070480219,11.5224656013672,39.4459065258496
"20006","calibration","P retention",28,22.6333353345732,10.5468701953444,39.5296552852032
"20007","calibration","P retention",43,47.3757363513245,31.1808592167706,64.0104705560579
"20008","calibration","P retention",54,47.0251229242629,30.2613174915049,64.5512289234905
"20009","calibration","P retention",7,17.1417432312086,6.76437280751237,32.4972577068964
"20010","calibration","P retention",6,7.9814646063116,2.29066093977534,21.4233959010872
"20011","calibration","P retention",33,35.6316139503514,21.00314552631,52.9225689398745
"20012","calibration","P retention",52,45.2376319722507,29.0062897665459,61.4629533005981
"20013","calibration","P retention",60,58.9678120162844,41.0820641756394,74.6042456565513
"20014","calibration","P retention",14,13.3743623019431,4.63618715306925,27.0027786179495
"20015","calibration","P retention",55,59.7414272465583,42.6098426741069,76.5578521473823
"20016","calibration","P retention",32,25.818893500921,12.8307149184376,42.0751452988819
"20017","calibration","P retention",98,90.4185638160292,77.3939902070867,97.4844491741979
"20018","calibration","P retention",95,94.8927483258596,84.3129333736157,99.2838645783224
"20019","calibration","P retention",35,37.1231620230666,22.0876538490477,53.4892060050014
"20020","calibration","P retention",40,32.5096156462307,17.3827757628768,49.0683721123018
"20021","calibration","P retention",12,14.2211819075591,5.12150884055736,29.445420634976
"20022","calibration","P retention",24,24.7837030522293,12.2915773517224,40.501040938516
"20023","calibration","P retention",96,90.4657854153799,76.6470746889575,97.255845714889
"20024","calibration","P retention",12,16.1653365225031,6.75395903800807,31.2846458875491
"20025","calibration","P retention",7,5.88387516874551,0.89640772877443,17.2472436950151
"20026","calibration","P retention",20,16.9625050002615,6.43891703539768,33.0753889585678
