,lower,upper,pred,obs,type,variable
2677,53.922825,82.352036,68.13743,65.58,Validation,silt
2678,9.821632,39.635815,24.728724,35.09,Validation,silt
2679,9.973217,39.71686,24.84504,10.650002,Validation,silt
2680,24.619242,60.225754,42.422497,48.0,Validation,silt
2681,27.09222,63.00883,45.050526,48.04,Validation,silt
2682,13.643366,46.37729,30.010326,33.86,Validation,silt
2683,16.254356,50.333817,33.294086,41.470005,Validation,silt
2684,59.761448,85.449615,72.60553,66.44,Validation,silt
2685,69.10903,89.82505,79.46704,72.37,Validation,silt
2686,11.700299,42.64858,27.174438,24.0,Validation,silt
2687,29.89702,65.39209,47.644554,47.370003,Validation,silt
2688,21.160105,56.429573,38.794838,40.53,Validation,silt
2689,56.84706,83.9371,70.39208,69.44,Validation,silt
2690,39.26116,73.04195,56.151554,53.8,Validation,silt
2691,6.648471,32.2783,19.463387,15.65,Validation,silt
2692,22.21098,57.642757,39.92687,45.33,Validation,silt
2693,34.04788,69.11621,51.582043,47.250004,Validation,silt
2694,48.8069,79.408875,64.10789,61.0,Validation,silt
2695,54.780895,82.85426,68.81758,71.79,Validation,silt
2696,12.097591,43.545895,27.821743,10.990001,Validation,silt
2697,63.32402,87.15617,75.2401,68.79,Validation,silt
2698,24.76439,60.382294,42.57334,43.0,Validation,silt
2699,14.4965725,47.491966,30.994268,18.23,Validation,silt
2700,16.131586,50.0521,33.091843,31.810001,Validation,silt
2701,37.364883,71.74518,54.55503,53.440002,Validation,silt
2702,49.893166,80.06002,64.97659,57.0,Validation,silt
2703,17.96027,52.553417,35.256844,33.469997,Validation,silt
2704,15.722649,49.044945,32.383797,30.23,Validation,silt
2705,47.483597,78.60779,63.045692,55.0,Validation,silt
2706,1.9054179,16.109646,9.007532,3.8789978,Validation,silt
2707,55.913513,83.44672,69.680115,71.0,Validation,silt
2708,7.6011696,34.814793,21.207981,15.93,Validation,silt
2709,26.740149,62.464706,44.60243,45.23,Validation,silt
2710,19.31188,54.420128,36.866005,35.39,Validation,silt
2711,12.742025,44.587112,28.66457,35.170002,Validation,silt
2712,3.4368162,23.326183,13.3815,20.78,Validation,silt
2713,14.310379,47.380283,30.845331,35.65,Validation,silt
2714,48.31516,79.110245,63.712704,62.0,Validation,silt
2715,32.50698,67.78016,50.14357,51.0,Validation,silt
2716,30.003267,65.65613,47.829697,58.81,Validation,silt
