,upper,lower,pred,obs,type,variable
17969,12.87042356,0.433992626,6.2182155,6.89, Calibration,carbon
17971,1.529263974,0.160284519,0.84477425,0.8, Calibration,carbon
17974,1.698219098,0.223472915,0.960846,1, Calibration,carbon
17977,4.437884536,0.312342915,2.3751137,2.48, Calibration,carbon
17980,1.45002648,0.130712064,0.7903693,0.7, Calibration,carbon
17983,4.567867948,0.134166526,2.3510172,2.4823132, Calibration,carbon
17987,6.988536461,0.157202141,3.5728693,3.396841, Calibration,carbon
17990,26.41372882,1.742881877,12.335423,13.2, Calibration,carbon
17992,2.413898871,0.211889102,1.312894,1.45, Calibration,carbon
17997,15.80648777,0.815077512,7.495705,8.1, Calibration,carbon
17998,1.433825146,0.117296327,0.77556074,0.5186748, Calibration,carbon
18001,4.682017509,0.246199902,2.4641087,2.3, Calibration,carbon
18004,2.111461721,0.199929633,1.1556957,1.3, Calibration,carbon
18007,1.433825146,0.117296327,0.77556074,0.533974, Calibration,carbon
18010,2.933289141,0.080980687,1.5071349,1.6, Calibration,carbon
18013,5.970797964,0.210727267,3.0907626,3.085716, Calibration,carbon
18016,2.040038179,0.157137085,1.0985876,1.1, Calibration,carbon
18019,7.199583701,0.062212774,3.6308982,4.4, Calibration,carbon
18022,1.481550521,0.151558811,0.81655467,0.8, Calibration,carbon
18025,4.816213412,0.306048589,2.561131,2.37, Calibration,carbon
18028,4.195469722,0.26827015,2.23187,2.33, Calibration,carbon
18032,16.937836,0.902138062,8.017849,8.3411455, Calibration,carbon
18035,11.88097115,0.82774373,5.5266137,6.7, Calibration,carbon
18037,4.600421258,0.292330912,2.446376,2.49, Calibration,carbon
18041,6.800044367,0.203440359,3.5017424,4.767, Calibration,carbon
18043,1.437149311,0.121269559,0.77920943,0.61, Calibration,carbon
18047,8.234543101,0.10899423,4.1717687,4.2, Calibration,carbon
18049,5.44064388,0.14614096,2.7933924,3.1, Calibration,carbon
18053,12.07453933,0.125376851,5.9745812,7.5, Calibration,carbon
18055,7.017830048,0.1229175,3.5703738,3.72, Calibration,carbon
18059,15.27160561,0.646819234,7.312393,6.8, Calibration,carbon
18062,24.43697337,1.611379426,11.412797,11.6, Calibration,carbon
18064,5.277433172,0.302686437,2.7900598,3.1, Calibration,carbon
18068,5.290115968,0.316510065,2.803313,2.6, Calibration,carbon
18070,2.403925861,0.215499198,1.3097125,1.2, Calibration,carbon
18073,3.471880185,0.310562146,1.8912212,2.19, Calibration,carbon
18076,1.474801042,0.142880819,0.80884093,0.86, Calibration,carbon
18079,1.810531639,0.182566143,0.9965489,0.88, Calibration,carbon
18082,4.599075449,0.290593015,2.4448342,2.48, Calibration,carbon
18085,2.391701585,0.058204287,1.2249529,1.6, Calibration,carbon
18088,4.088904548,0.032178093,2.0283632,2, Calibration,carbon
18093,107.3288877,9.590049504,48.86942,51, Calibration,carbon
18095,7.687653799,0.09187625,3.889765,4.2, Calibration,carbon
18097,1.607052872,0.170690825,0.88887185,1.06, Calibration,carbon
18101,7.911446684,0.079173453,3.99531,4.56, Calibration,carbon
18103,1.531845926,0.134325029,0.8330855,1.1, Calibration,carbon
18106,2.832934222,0.225623765,1.529279,1.686, Calibration,carbon
18109,4.193623673,0.054013859,2.069805,2.2, Calibration,carbon
18112,1.784073423,0.180811812,0.9824426,1.3, Calibration,carbon
18116,25.7545883,1.698201352,12.028193,13.6, Calibration,carbon
18119,6.418960149,0.021654074,3.220307,3.2, Calibration,carbon
18121,5.628125294,0.216956513,2.922541,3.3453763, Calibration,carbon
18124,1.495835903,0.157059786,0.82644784,1, Calibration,carbon
18127,3.060776784,0.114987061,1.5878819,1.8, Calibration,carbon
18130,1.743558874,0.179699192,0.96162903,1.4, Calibration,carbon
18133,6.809905642,0.137270814,3.4735882,3.9487681, Calibration,carbon
18137,9.005462929,0.104386613,4.450538,5.3, Calibration,carbon
18139,5.856460274,0.145412265,3.0009363,2.6, Calibration,carbon
18142,5.700419298,0.256651529,2.9785354,3.3690023, Calibration,carbon
18147,64.42548484,5.133893195,29.645796,29.9, Calibration,carbon
18148,2.017713371,0.031574789,0.9930693,1.1, Calibration,carbon
18151,1.679948467,0.200088007,0.94001824,1.2, Calibration,carbon
18154,6.332880284,0.122778152,3.2278292,3.7, Calibration,carbon
18157,1.924381799,0.09104889,1.0077153,1.2, Calibration,carbon
18160,1.4984444,0.161827006,0.8301357,0.87, Calibration,carbon
18163,1.622343402,0.174613137,0.89847827,1, Calibration,carbon
18167,9.50002229,0.073200582,4.713411,5.7, Calibration,carbon
18169,4.427535725,0.324398803,2.3759673,2.39, Calibration,carbon
18172,1.75166844,0.233364953,0.9925167,1.11, Calibration,carbon
18175,4.7091686,0.277135207,2.493152,2.875323, Calibration,carbon
18179,16.613616,0.767855656,7.92288,9, Calibration,carbon
18181,1.433825146,0.117296327,0.77556074,0.43, Calibration,carbon
18184,1.433825146,0.117296327,0.77556074,0.43, Calibration,carbon
18188,51.03220351,3.877013996,23.577595,26, Calibration,carbon
18191,20.39221473,1.106497724,9.6428585,10.3344965, Calibration,carbon
18193,4.880476422,0.236681991,2.5585792,2.49, Calibration,carbon
18196,1.797492646,0.196002342,0.9967475,1.1, Calibration,carbon
18199,5.469327675,0.273885979,2.8716068,3.19, Calibration,carbon
18203,13.58307105,0.468094169,6.5574884,7.39, Calibration,carbon
18206,7.912755993,0.04996297,3.9813595,3.8674548, Calibration,carbon
18209,15.87401036,0.676455769,7.5987773,8.3, Calibration,carbon
18212,13.83239577,0.355703574,6.738346,5.6, Calibration,carbon
18214,4.526024867,0.31510539,2.4205651,2.45, Calibration,carbon
18217,1.472644479,0.148635714,0.8106401,1.036389, Calibration,carbon
18221,6.346143139,0.249326812,3.297735,3.539, Calibration,carbon
18224,15.29280145,0.581527306,7.355637,8.6, Calibration,carbon
18227,7.32643407,0.022708005,3.674571,3.9, Calibration,carbon
18229,1.742548027,0.180838308,0.96169317,1.1635349, Calibration,carbon
18233,6.908873964,0.061420035,3.485147,3.63, Calibration,carbon
18235,2.233068734,0.153660268,1.1933645,1.44, Calibration,carbon
18238,1.433825146,0.117296327,0.77556074,0.36237207, Calibration,carbon
18241,1.433825146,0.117296327,0.77556074,0.41348815, Calibration,carbon
18244,2.457302595,0.177057241,1.3171799,1.5, Calibration,carbon
18247,1.433825146,0.117296327,0.77556074,0.13, Calibration,carbon
18250,1.433825146,0.117296327,0.77556074,0.13, Calibration,carbon
18253,1.433825146,0.117296327,0.77556074,0.13, Calibration,carbon
18257,12.66033975,0.405352037,6.127494,6.65, Calibration,carbon
18260,28.06641184,1.911197533,13.077607,14.6, Calibration,carbon
18263,24.36708686,1.472425905,11.44733,14.9, Calibration,carbon
18265,4.098346088,0.258723881,2.178535,2.04, Calibration,carbon
18268,2.490224926,0.180346163,1.3352855,1.54, Calibration,carbon
18272,6.889066464,0.10666489,3.4978657,4.0038676, Calibration,carbon
18274,5.203757128,0.18138822,2.5111845,2.9, Calibration,carbon
18277,1.464901947,0.140581108,0.8027415,1, Calibration,carbon
18280,1.433825146,0.117296327,0.77556074,0.35, Calibration,carbon
18283,1.433825146,0.117296327,0.77556074,0.35, Calibration,carbon
18286,1.433825146,0.117296327,0.77556074,0.35, Calibration,carbon
18289,1.433825146,0.117296327,0.77556074,0.35, Calibration,carbon
18292,1.433825146,0.117296327,0.77556074,0.35, Calibration,carbon
18296,6.930354278,0.046223957,3.488289,3.6613834, Calibration,carbon
18299,14.08275238,0.512467537,6.7851424,8.09, Calibration,carbon
18301,3.778366297,0.254369528,2.016368,2.1379645, Calibration,carbon
18304,1.88197587,0.21876051,1.0503682,1.1852694, Calibration,carbon
18307,4.162360167,0.246718431,2.2045393,2.181, Calibration,carbon
18311,12.41696662,0.298238937,6.059364,7, Calibration,carbon
18313,6.671659377,0.160765741,3.4162126,3.7, Calibration,carbon
18317,7.403203022,0.061733711,3.7324684,3.4972374, Calibration,carbon
18319,1.433825146,0.117296327,0.77556074,0.7977526, Calibration,carbon
18322,3.093963108,0.122720756,1.6083419,1.59, Calibration,carbon
18325,4.554366775,0.325142197,2.4397545,2.64, Calibration,carbon
18329,7.437654259,0.201065304,3.6182945,3.9291127, Calibration,carbon
18331,2.362495124,0.173489869,1.2679925,1.6, Calibration,carbon
18334,3.691077784,0.242697164,1.9668875,2.1, Calibration,carbon
18337,2.68651132,0.194653469,1.4405824,1.56, Calibration,carbon
18340,5.244387299,0.259564251,2.7519758,2.942, Calibration,carbon
18343,3.833928666,0.230036654,2.0319827,2.3, Calibration,carbon
18346,2.543446167,0.18912615,1.3662862,1.7, Calibration,carbon
18351,36.39585066,2.620685099,16.887583,19, Calibration,carbon
18352,1.433825146,0.117296327,0.77556074,0.3608542, Calibration,carbon
18355,5.773286488,0.268120143,3.0207033,3.42, Calibration,carbon
18359,13.73424204,0.492402636,6.6209197,6.87, Calibration,carbon
18362,17.41728946,0.853645055,8.281822,9.3, Calibration,carbon
18364,4.972119671,0.018094879,2.4770124,2.6, Calibration,carbon
18367,1.971041634,0.260084198,1.1155629,1.4, Calibration,carbon
18370,3.589577621,0.170296008,1.8799368,1.9, Calibration,carbon
18373,1.983722663,0.223355317,1.103539,1.4, Calibration,carbon
18376,2.589816925,0.169330004,1.3795735,1.38, Calibration,carbon
18379,2.23526586,0.171434036,1.20335,1.1, Calibration,carbon
18383,7.765871202,0.026312197,3.8960917,4.2695904, Calibration,carbon
18386,4.758707009,0.161242046,2.4599745,2.62954, Calibration,carbon
18388,7.204137116,0.193879814,3.6990085,3.6, Calibration,carbon
18391,2.896235805,0.167217631,1.5317267,1.745195, Calibration,carbon
18394,3.007896805,0.262107229,1.635002,1.84, Calibration,carbon
18397,1.436775932,0.120419016,0.7785975,0.92, Calibration,carbon
18401,6.482679129,0.01445651,3.2485678,3.5, Calibration,carbon
18403,5.556651033,0.217222297,2.8869367,2.8, Calibration,carbon
18406,4.122374748,0.227739121,2.175057,2.5, Calibration,carbon
18410,5.65785031,0.165485815,2.911668,3.16, Calibration,carbon
18412,5.704145017,0.250662264,2.9774036,3.4, Calibration,carbon
18415,5.436359952,0.055896689,2.7461283,3, Calibration,carbon
18418,4.364181182,0.301875928,2.3330286,2.4, Calibration,carbon
18421,1.480623262,0.144799096,0.8127112,0.8, Calibration,carbon
18425,8.251243356,0.139907602,4.055668,4.8, Calibration,carbon
18427,4.21916073,0.247453516,2.2333071,2.18, Calibration,carbon
18430,4.500964178,0.089585317,2.2056894,2.3, Calibration,carbon
18434,10.59426233,0.305146426,5.144558,5.4, Calibration,carbon
18436,1.51938935,0.167904537,0.84364694,0.8568546, Calibration,carbon
18439,4.142905507,0.233425822,2.1881657,2.2, Calibration,carbon
18442,6.030344763,0.201761446,3.116053,3.14, Calibration,carbon
18445,4.89369203,0.28797959,2.5908358,3.11, Calibration,carbon
18448,2.43782954,0.153531506,1.2956805,1.3, Calibration,carbon
18451,8.608087647,0.003652465,4.30587,4.6, Calibration,carbon
18454,2.704621574,0.186772802,1.4456972,1.6427419, Calibration,carbon
18457,2.771425483,0.103535888,1.3339448,1.4, Calibration,carbon
18460,2.284902267,0.236080953,1.2604916,1.1, Calibration,carbon
18463,2.06328482,0.152942234,1.1081135,1.1, Calibration,carbon
18466,5.431938027,0.290391113,2.8611646,2.99, Calibration,carbon
18470,10.22428617,0.241073703,4.991606,4.9, Calibration,carbon
18472,1.433825146,0.117296327,0.77556074,0.44673878, Calibration,carbon
18475,2.178041931,0.17811871,1.1780803,1.3, Calibration,carbon
18478,1.524574721,0.158708608,0.84164166,0.94842374, Calibration,carbon
18481,3.898180232,0.277812734,2.0879965,2.2, Calibration,carbon
18485,10.28744475,0.080310506,5.103567,5.4, Calibration,carbon
18487,4.646710579,0.296592053,2.4716513,2.63, Calibration,carbon
18491,19.31550881,1.035506216,9.140001,9.7, Calibration,carbon
18493,2.703186218,0.16087633,1.4320313,1.53, Calibration,carbon
18496,3.977903718,0.263276225,2.12059,2, Calibration,carbon
18499,5.606666229,0.159793518,2.7234364,2.5, Calibration,carbon
18503,8.763695321,0.051353059,4.356171,5.4, Calibration,carbon
18505,2.453712594,0.18054663,1.3171296,1.32, Calibration,carbon
18508,2.548201935,0.184779985,1.366491,1.3, Calibration,carbon
18511,6.233481049,0.22291553,3.2281983,4.15, Calibration,carbon
18515,8.072944877,0.044698479,4.0588217,4.794439, Calibration,carbon
18517,1.441075862,0.124048172,0.782562,0.9593221, Calibration,carbon
18521,17.71182709,0.773569869,8.469129,9.9, Calibration,carbon
18524,14.40417806,0.526513493,6.9388323,7.87, Calibration,carbon
18527,8.209616681,0.070794125,4.0694113,4.5607395, Calibration,carbon
18529,1.433825146,0.117296327,0.77556074,0.55, Calibration,carbon
18532,2.183449086,0.01548725,1.0839809,1.2, Calibration,carbon
18535,2.300887325,0.19983556,1.2503614,1.4, Calibration,carbon
18539,22.57479374,1.360016744,10.6073885,10.8, Calibration,carbon
18541,6.677649947,0.089203862,3.383427,3.8, Calibration,carbon
18544,3.669462552,0.058755527,1.864109,2.2628865, Calibration,carbon
18547,4.741362313,0.022181729,2.3595903,2.8, Calibration,carbon
18550,2.321371817,0.214705444,1.2680386,1.4856153, Calibration,carbon
18553,3.361195917,0.15725339,1.7592247,1.7, Calibration,carbon
18556,1.563781104,0.186730066,0.8752556,1.01, Calibration,carbon
18559,3.674836758,0.321858522,1.9983476,1.9564383, Calibration,carbon
18562,2.250046128,0.227973825,1.23901,1.48, Calibration,carbon
18565,2.137125554,0.234512982,1.1858193,1.39, Calibration,carbon
18568,4.620081651,0.326117766,2.4730997,2.55, Calibration,carbon
18571,1.904135819,0.21778882,1.0609623,1.5, Calibration,carbon
18574,1.711659095,0.185221532,0.9484403,1, Calibration,carbon
18577,3.68118313,0.283666104,1.9824246,2.1449108, Calibration,carbon
18581,14.26430801,0.57133392,6.846487,7.3, Calibration,carbon
18583,4.084061459,0.314586803,2.1993241,2.61131, Calibration,carbon
18586,6.385356423,0.204486851,3.2949216,3.41, Calibration,carbon
18589,3.703743132,0.221811143,1.9627771,2, Calibration,carbon
18592,7.179841283,0.087660548,3.633751,4.3, Calibration,carbon
18595,3.527608701,0.097588471,1.8125986,2.0564609, Calibration,carbon
18598,1.886726521,0.211919643,1.0493231,1.2864696, Calibration,carbon
18601,4.193349355,0.2566104,2.2249799,2.438, Calibration,carbon
18604,2.518280062,0.193248478,1.3557643,1.4, Calibration,carbon
18607,2.418773019,0.18479172,1.3017824,1.6, Calibration,carbon
18610,4.802463295,0.243271111,2.5228672,2.67, Calibration,carbon
18614,12.03015453,0.319326703,5.855414,5.8, Calibration,carbon
18616,4.548469371,0.153635674,2.3510525,2.747, Calibration,carbon
18619,5.048087442,0.235530055,2.6418087,2.6065304, Calibration,carbon
18623,6.5003775,0.025677836,3.2630277,3.5, Calibration,carbon
18625,4.366269311,0.240069667,2.3031695,2.4, Calibration,carbon
18628,3.350440369,0.142655029,1.7465477,2.1, Calibration,carbon
18631,1.433825146,0.117296327,0.77556074,0.57, Calibration,carbon
18634,1.433825146,0.117296327,0.77556074,0.57, Calibration,carbon
18637,2.27975684,0.204469387,1.2421131,1.17, Calibration,carbon
18641,23.23233188,1.347322118,10.942505,12.1, Calibration,carbon
18643,1.603333173,0.149075927,0.87620455,0.9, Calibration,carbon
18646,1.724360011,0.22078202,0.972571,1.2, Calibration,carbon
18650,8.7265137,0.084521131,4.3209963,4.713812, Calibration,carbon
18653,8.366899906,0.040702404,4.203801,4.14, Calibration,carbon
18655,1.433825146,0.117296327,0.77556074,0.57630104, Calibration,carbon
18658,4.201274214,0.326272192,2.2637732,2.24, Calibration,carbon
18661,4.972128382,0.291186819,2.6316576,2.71, Calibration,carbon
18665,10.05215709,0.113912273,4.9691224,4.8120704, Calibration,carbon
18667,1.962684042,0.183676355,1.0731802,1.3302929, Calibration,carbon
18670,3.660360189,0.115272431,1.8878163,1.8, Calibration,carbon
18674,11.12131059,0.286577585,5.4173665,5.5, Calibration,carbon
18676,3.909680794,0.224129726,2.0669053,2.2381396, Calibration,carbon
18679,6.5932683,0.125972365,3.3596203,3.8, Calibration,carbon
18682,3.75055752,0.250584029,2.0005708,2, Calibration,carbon
18685,2.428288865,0.188971353,1.3086301,1.503, Calibration,carbon
18688,4.759702768,0.264395629,2.5120492,2.8, Calibration,carbon
18691,5.640773347,0.061848113,2.8513107,2.8, Calibration,carbon
18694,1.433825146,0.117296327,0.77556074,0.91, Calibration,carbon
18697,1.433825146,0.117296327,0.77556074,0.91, Calibration,carbon
18700,5.619927776,0.188150037,2.904039,3.052, Calibration,carbon
18703,3.678817335,0.11991733,1.8993673,2.1, Calibration,carbon
18706,2.533931204,0.192545227,1.3632382,1.4, Calibration,carbon
18710,7.686849597,0.006721022,3.8400643,3.9, Calibration,carbon
18713,8.530791983,0.04394029,4.243426,4.385089, Calibration,carbon
18715,1.489513245,0.154887829,0.82220054,0.9, Calibration,carbon
18718,3.238873033,0.094713422,1.6667932,1.7, Calibration,carbon
18721,4.190854954,0.154144836,2.1725,2.2603784, Calibration,carbon
18724,1.907931212,0.199521181,1.0537262,1.2, Calibration,carbon
18728,9.030474081,0.060351953,4.545413,4.497, Calibration,carbon
18730,3.054004753,0.168094313,1.6110495,1.76, Calibration,carbon
18733,1.433825146,0.117296327,0.77556074,0.39563024, Calibration,carbon
18736,2.087475295,0.013039345,1.037218,1.1926752, Calibration,carbon
18739,1.609139914,0.202882891,0.9060114,0.6, Calibration,carbon
18743,10.83325745,0.534894722,5.1491814,5, Calibration,carbon
18746,9.22231714,0.191066187,4.5156255,4.8, Calibration,carbon
18748,1.647822674,0.221407477,0.9346151,1.08, Calibration,carbon
18751,1.433825146,0.117296327,0.77556074,0.2918037, Calibration,carbon
18754,2.225630708,0.134638123,1.1801344,1.3, Calibration,carbon
18757,3.799557076,0.113216771,1.9563869,2, Calibration,carbon
18760,1.484929465,0.156589723,0.8207596,0.7, Calibration,carbon
18763,1.621985742,0.200563243,0.9112745,1.1, Calibration,carbon
18766,2.452309338,0.153651031,1.3029802,1.59, Calibration,carbon
18770,10.09187903,0.448081152,4.821899,3.8, Calibration,carbon
18773,8.851178117,0.032215066,4.4094815,4.8, Calibration,carbon
18775,2.9380875,0.159519636,1.5488036,1.62, Calibration,carbon
18779,6.882444826,0.135152849,3.5087988,3.9, Calibration,carbon
18781,5.192288222,0.30797833,2.7501333,2.88, Calibration,carbon
18784,1.89922295,0.181535383,1.0403792,1.1, Calibration,carbon
18787,2.906571249,0.20880117,1.5576862,1.6, Calibration,carbon
18790,1.442534476,0.125345201,0.78393984,0.65, Calibration,carbon
18793,5.450200424,0.191032543,2.8206165,3.1, Calibration,carbon
18796,5.281754856,0.292605991,2.7871804,2.9, Calibration,carbon
18799,1.928054027,0.18365366,1.0558538,1, Calibration,carbon
18802,1.928200551,0.117614201,1.0229074,1.4, Calibration,carbon
18805,2.747937098,0.147598371,1.4477677,1.59, Calibration,carbon
18808,1.96121248,0.19954077,1.0803766,1.24, Calibration,carbon
18811,5.302668074,0.165220758,2.7339444,3.2, Calibration,carbon
